Product Code,Product Label,"UAE export to libya Value in 2022, USD thousands","nnual growth in value uae export to libya between 2018-2022, %, p.a","Share in United Arab Emirates's exports, %",Equivalent ad valorem tariff faced by United Arab Emirates,Quantity exported in 2022 ,Quantity unit ,Unit value (USD/unit) ,Number of non-tariff requirements faced by United Arab Emirates ,"libya import from world Value in 2022, USD thousand ","Annual growth in value between 2018-2022, %, p.a. ","Share in world imports, % ",Quantity exported libya to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"CO2 emission, Tons ","Uae export to world Value in 2022, USD thousand ","Annual growth in value between Uae export to world  2018-2022, %, p.a. ","Share in world exports, % ",Quantity exported from uae to world in 2022 ,Quantity unit ,Unit value (USD/unit) ,"Estimation of untapped potential trade, USD thousand"
721933,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled . . .", , , ,0, , , ,,220,31,0,59, ,"3,729",N/A,"2,483",42,0,"27,577", ,"3,308",
721934,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled . . .", , , ,0, , , ,,"1,057",39,0,221, ,"4,783",N/A,"1,726",13,0,"36,963", ,"3,473",6
721935,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than cold-rolled . . .", , , , , , , ,, , , , , , ,N/A,170,-48,0,"7,367", ,"3,149",-
721990,"Flat-rolled products of stainless steel, of a width of >= 600 mm, hot-rolled or cold-rolled . . .", , , ,0, , , ,,274,40,0,93, ,"2,946",N/A,"11,488",30,1,"6,425", ,"3,934",5
722011,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than hot-rolled, . . .", , , ,0, , , ,,5,0,0,4, ,"1,250",N/A,13, ,0,422, ,"7,671",
722012,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than hot-rolled, . . .", , , ,0, , , ,,4,-18,0,1, ,"4,000",N/A,28,-3,0,315, ,"5,863",-
722020,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than cold-rolled . . .", , , ,0, , , ,,422,65,0,108, ,"3,907",N/A,255,-37,0,"7,835", ,"4,103",1
722090,"Flat-rolled products of stainless steel, of a width of < 600 mm, hot-rolled or cold-rolled . . .", , , ,0, , , ,,22,-21,0,0, , ,N/A,97,-3,0,700, ,"3,540",3
722100,"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils", , , ,0, , , ,,4, ,0,0, , ,N/A,2,-62,0,"11,708", ,"3,310",
722211,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only hot-extruded, of . . .", , , ,0, , , ,,3,-34,0,0,Tons, ,N/A,"1,032",24,0,"2,424",Tons,"4,855",1
722219,"Bars and rods of stainless steel, only hot-rolled, only hot-drawn or only extruded (excl. of . . .", , , ,0, , , ,,3,-23,0,1, ,"3,000",N/A,191,-28,0,972, ,"4,912",
722220,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished", , , ,0, , , ,,62,2,0,9, ,"6,889",N/A,"33,467",47,1,"6,980", ,"4,088",1
722230,"Other bars and rods of stainless steel, cold-formed or cold-finished and further worked, or . . .", , , ,0, , , ,,14, ,0,2, ,"7,000",N/A,"1,789",63,0,"2,007", ,"4,127",
722240,"Angles, shapes and sections of stainless steel, n.e.s.", , , ,0, , , ,,85,-9,0,18, ,"4,722",N/A,123,-3,0,"2,127", ,"5,021",3
722300,"Wire of stainless steel, in coils (excl. bars and rods)", , , ,0, , , ,,119,6,0,16,Tons,"7,438",N/A,"14,232",27,0,"4,151",Tons,"5,626",-
722490,Semi-finished products of alloy steel other than stainless, , , , , , , ,, , , , , , ,N/A,1,-77,0,264, ,"2,413",
722511,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, grain-oriented", , , , , , , ,, , , , , , ,N/A,"13,273",13,0,"37,247", ,"3,319",
722519,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, non-grain-oriented", , , , , , , ,, , , , , , ,N/A,863,22,0,"17,488", ,"1,278",
722530,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further . . .", , , , , , , ,, , , , , , ,N/A,7,-82,0,"238,369", ,682,
722540,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further . . .", , , , , , , ,, , , , , , ,N/A,"4,797",28,0,"62,857", ,"1,456",
722550,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further . . .", , , ,0, , , ,,29, ,0,42, ,690,N/A,396,48,0,"10,289", ,839,
722591,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled . . .", , , ,0, , , ,,18, ,0,15, ,"1,200",N/A, , , ,166, ,"1,175",
722592,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled . . .", , , ,0, , , ,,597, ,0,471, ,"1,268",N/A,28,61,0,"8,540", ,"1,129",
722599,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled . . .", , , , , , , ,, , , , , , ,N/A,1,-71,0,"8,711", ,"1,096",
722611,"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, hot-rolled or cold-rolled . . .", , , , , , , ,, , , , , , ,N/A,"12,052",-6,2,"1,063", ,"1,672",
722619,"Flat-rolled products of silicon-electrical steel, of a width of < 600 mm, hot-rolled or cold-rolled . . .", , , , , , , ,, , , , , , ,N/A,"5,410",94,1,515, ,"2,394",
722620,"Flat-rolled products of high-speed steel, of a width of <= 600 mm, hot-rolled or cold-rolled . . .", , , , , , , ,, , , , , , ,N/A,1, ,0,"3,600", ,728,
722691,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further . . .", , , ,0, , , ,,5, ,0,5, ,"1,000",N/A,13,108,0,159, ,"5,069",
722692,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further . . .", , , , , , , ,, , , , , , ,N/A,2, ,0,16, ,"6,625",
722699,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled . . .", , , ,0, , , ,,55, ,0,82, ,671,N/A,17,-57,0,958, ,"4,310",
722790,"Bars and rods of alloy steel other than stainless, hot-rolled, in irregularly wound coils (excl. . . .", , , , , , , ,, , , , , , ,N/A,"29,685",-9,1,"2,430", ,"1,019",
722810,"Bars and rods of high-speed steel (excl. semi-finished products, flat-rolled products and hot-rolled . . .", , , , , , , ,, , , , , , ,N/A,30,-51,0,8, ,"10,500",
722820,"Bars and rods of silico-manganese steel (excl. semi-finished products, flat-rolled products . . .", , , ,0, , , ,,3,-6,0,1, ,"3,000",N/A,16,71,0,36, ,"1,639",
722830,"Bars and rods of alloy steel other than stainless, not further worked than hot-rolled, hot-drawn . . .", , , ,0, , , ,,71,-65,0,45, ,"1,578",N/A,"2,499",-22,0,"32,144", ,"1,574",1
722840,"Bars and rods of alloy steel other than stainless, not further worked than forged (excl. products . . .", , , ,0, , , ,,13, ,0,3, ,"4,333",N/A,110,23,0,"6,766", ,"2,272",
722850,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished . . .", , , ,0, , , ,,1,-22,0,0, , ,N/A,97,169,0,846, ,"2,976",
722860,"Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further . . .", , , , , , , ,, , , , , , ,N/A,"1,840",5,0,788, ,"2,530",
722870,"Angles, shapes and sections of alloy steel other than stainless, n.e.s.", , , ,0, , , ,,12,-25,0,4, ,"3,000",N/A,435,-20,0,559, ,"1,267",-
722880,"Hollow drill bars and rods, of alloy or non-alloy steel", , , , , , , ,, , , , , , ,N/A,110,-24,0,0, , ,
722920,"Wire of silico-manganese steel, in coils (excl. bars and rods)", , , ,0, , , ,,90,-6,0,55, ,"1,636",N/A,4,35,0,"3,086", ,"1,236",
722990,"Wire of alloy steel other than stainless, in coils (excl. bars and rods and wire of silico-manganese . . .", , , ,0, , , ,,"1,068",401,0,924, ,"1,156",N/A,173,22,0,"7,213", ,"1,537",33
730110,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements", , , ,0, , , ,,48,6,0,34, ,"1,412",N/A,"77,713",25,4,"8,092", ,992,
730120,"Angles, shapes and sections, of iron or steel, welded", , , ,0, , , ,,175,-2,0,37, ,"4,730",N/A,"4,580",-7,1,"2,985", ,"1,660",32
730210,"Rails of iron or steel, for railway or tramway track (excl. check-rails)", , , ,0, , , ,,388,94,0,136, ,"2,853",N/A,"1,973",194,0,"1,875", ,"1,637",
730230,"Switch blades, crossing frogs, point rods and other crossing pieces, for railway or tramway . . .", , , , , , , ,, , , , , , ,N/A,35,-31,0,79, ,"4,177",
730240,"Fish-plates and sole plates of iron or steel, for railways or tramways", , , ,0, , , ,,2,17,0,0, , ,N/A,7,-35,0,228, ,"2,311",
730290,"Sleepers ""cross-ties"", check-rails, rack rails, chairs, chair wedges, rail clips, bedplates . . .", , , ,0, , , ,,28,-25,0,16, ,"1,750",N/A,"2,267",15,0,229, ,"5,651",1
730300,"Tubes, pipes and hollow profiles, of cast iron", , , ,0, , , ,,128,7,0,19, ,"6,737",N/A,"38,949",5,2,"13,211", ,"1,006",324
730411,"Line pipe of a kind used for oil or gas pipelines, seamless, of stainless steel", , , , , , , ,,490,-11,0,47, ,"10,426",N/A,"7,041",76,2,"1,671", ,"4,747",
730419,"Line pipe of a kind used for oil or gas pipelines, seamless, of iron or steel (excl. products . . .", , , , , , , ,,"2,665",4,0,"1,042", ,"2,558",N/A,"18,792",30,0,"269,701", ,"1,252",
730422,"Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas", , , , , , , ,, , , , , , ,N/A,"1,014",-11,2,"2,920", ,"2,477",
730423,"Drill pipe, seamless, of a kind used in drilling for oil or gas, of iron or steel (excl. products . . .", , , , , , , ,,44,-63,0,28, ,"1,571",N/A,"8,468",-11,2,"12,363", ,"4,067",
730424,"Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel", , , , , , , ,,"1,149",-50,0,136, ,"8,449",N/A,"1,191",49,0,"21,877", ,"7,090",
730429,"Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excl. . . .", , , ,0, , , ,,"3,323",58,0,"1,649", ,"2,015",N/A,"12,922",3,0,"97,505", ,"2,063",
730431,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy . . .", , , ,0, , , ,,238,23,0,83, ,"2,867",N/A,"1,533",-4,0,"8,316", ,"2,041",128
730439,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy . . .", , , ,0, , , ,,455,25,0,176, ,"2,585",N/A,"4,477",11,0,"49,395", ,"1,325",48
730441,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, . . .", , , ,0, , , ,,"2,266",112,0,62, ,"36,548",N/A,"1,050",9,0,"9,408", ,"7,566",25
730449,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, . . .", , , ,0, , , ,,115,26,0,23, ,"5,000",N/A,530,-38,0,"3,993", ,"5,251",203
730451,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other . . .", , , ,0, , , ,,18,-3,0,4, ,"4,500",N/A,"2,796",45,0,"4,947", ,"1,841",1
730459,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other . . .", , , ,0, , , ,,11,-34,0,3, ,"3,667",N/A,"3,851",-19,0,"21,141", ,"1,939",5
730490,"Tubes, pipes and hollow profiles, seamless, of non-circular cross-section, of iron or steel . . .", , , ,0, , , ,,110,-15,0,26,Tons,"4,231",N/A,"14,047",2,2,"4,307",Tons,"2,002",371
730511,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external . . .", , , ,0, , , ,,404,-48,0,232, ,"1,741",N/A,"9,725",28,0,"20,449", ,"1,638",46
730512,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external . . .", , , , , , , ,, , , , , , ,N/A,314,79,0,"1,722", ,"1,967",
730519,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external . . .", , , ,0, , , ,,1,-76,0,1, ,"1,000",N/A,57,-32,0,"6,822", ,"1,082",
730520,"Casing of a kind used in drilling for oil or gas, having circular cross-sections and an external . . .", , , , , , , ,, , , , , , ,N/A,140,-19,0,0, , ,
730531,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of iron . . .", , , , , , , ,, , , , , , ,N/A,"1,027",-18,0,"39,694", ,"1,615",
730539,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of iron . . .", , , ,0, , , ,,150,30,0,64, ,"2,344",N/A,935,81,0,"2,826", ,"1,528",2
730590,"Tubes and pipes having circular cross-sections and an external diameter of > 406,4 mm, of flat-rolled . . .", , , ,0, , , ,,12,-8,0,2, ,"6,000",N/A,126,-66,0,0, , ,21
730611,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of stainless . . .", , , , , , , ,,18,50,0,1, ,"18,000",N/A,206,-28,0,"1,834", ,"5,425",
730619,"Line pipe of a kind used for oil or gas pipelines, welded, of flat-rolled products of iron . . .", , , , , , , ,,254,9,0,77, ,"3,299",N/A,"8,005",20,0,"3,768", ,"2,377",
730621,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products . . .", , , , , , , ,, , , , , , ,N/A,67,-50,0,249, ,"6,281",
730629,"Casing and tubing of a kind used in drilling for oil or gas, welded, of flat-rolled products . . .", , , , , , , ,,177,-36,0,52, ,"3,404",N/A,"26,588",29,1,"4,696", ,"3,648",
730630,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel . . .", , , ,0, , , ,,"1,786",1,0,"1,043", ,"1,712",N/A,"284,352",32,3,"54,916", ,"2,231",277
730640,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. . . .", , , ,0, , , ,,"1,047",3,0,207, ,"5,058",N/A,"1,787",-9,0,"11,968", ,"4,377",68
730650,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than . . .", , , ,0, , , ,,396,3,0,60, ,"6,600",N/A,"1,655",-11,0,"1,929", ,"2,708",205
730661,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron . . .", , , , , , , ,,"9,834",67,0,"10,164", ,968,N/A,"45,997",42,0,"34,103", ,"1,279",
730669,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel (excl. . . .", , , , , , , ,,48,22,0,25, ,"1,920",N/A,723,52,0,867, ,"3,797",
730690,"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or . . .", , , ,0, , , ,,"1,084",37,0,396, ,"2,737",N/A,"30,522",-11,3,"3,711", ,"1,718","1,009"
730711,Tube or pipe fittings of non-malleable cast iron, , , ,0, , , ,,669,13,0,71, ,"9,423",N/A,"1,553",-5,0,"10,068", ,"2,776",51
730719,Cast tube or pipe fittings of iron or steel (excl. products of non-malleable cast iron), , , ,0, , , ,,"2,311",65,0,186, ,"12,425",N/A,"4,164",-1,0,"9,403", ,"4,256",200
730721,Flanges of stainless steel (excl. cast products), , , ,0, , , ,,335,-9,0,26, ,"12,885",N/A,"2,805",14,0,"3,242", ,"10,269",15
730722,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)", , , ,0, , , ,,250,-6,0,15, ,"16,667",N/A,497,-15,0,377, ,"21,976",14
730723,Butt welding tube or pipe fittings of stainless steel (excl. cast products), , , ,0, , , ,,242,14,0,26, ,"9,308",N/A,602,19,0,"1,831", ,"13,832",9
730729,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends . . .", , , ,0, , , ,,"1,009",26,0,188, ,"5,367",N/A,"2,871",10,0,"1,765", ,"26,035",215
730791,Flanges of iron or steel (excl. cast or stainless products), , , ,0, , , ,,"1,863",10,0,0, , ,N/A,"3,442",5,0,"24,527", ,"3,263",9
730792,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)", , , ,0, , , ,,288,8,0,46, ,"6,261",N/A,"2,374",2,0,"2,765", ,"6,182",68
730793,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)", , , ,0, , , ,,974,-4,0,142, ,"6,859",N/A,"2,138",-3,0,"16,943", ,"4,255",67
730799,"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; . . .", , , ,0, , , ,,"6,171",15,0,0, , ,N/A,"7,929",-9,0,"8,415", ,"6,179",729
730810,"Bridges and bridge-sections, of iron or steel", , , ,0, , , ,,1,-23,0,0, , ,N/A,"13,210",4,1,"162,070", ,"1,022",
730820,"Towers and lattice masts, of iron or steel", , , ,0, , , ,,"10,319",6,0,"2,822", ,"3,657",N/A,"106,310",63,3,"6,266", ,"1,970","2,552"
730830,"Doors, windows and their frames and thresholds for doors, of iron or steel", , , ,0, , , ,,"14,771",34,0,"6,683",Tons,"2,210",N/A,"14,696",26,0,"5,336",Tons,"4,542",956
730840,"Equipment for scaffolding, shuttering, propping or pit-propping (excl. composite sheetpiling . . .", , , ,0, , , ,,"4,983",94,0,"1,678", ,"2,970",N/A,"85,439",9,1,"24,426", ,"2,457",120
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excl. bridges and bridge-sections, . . .", , , ,0, , , ,,"27,249",2,0,"10,944",Tons,"2,490",N/A,"361,604",6,1,"96,238",Tons,"2,430","6,802"
730900,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than . . .", , , ,0, , , ,,"4,373",-5,0,0,Tons, ,N/A,"19,699",10,0,0,Tons, ,734
731010,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, . . .", , , ,0, , , ,,311,-25,0,131, ,"2,374",N/A,"5,707",2,0,0, , ,-
731021,"Cans of iron or steel, of a capacity of < 50 l, which are to be closed by soldering or crimping . . .", , , ,0, , , ,,"5,635",6,0,"1,242", ,"4,537",N/A,"10,239",48,0,"5,044", ,"4,412",291
731029,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, . . .", , , ,0, , , ,,"1,075",-7,0,218, ,"4,931",N/A,"6,758",-1,0,0, , ,157
731100,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically . . .", , , ,0, , , ,,"4,259",-5,0,0,Tons, ,N/A,"23,935",6,1,0,Tons, ,"1,299"
731210,"Stranded wire, ropes and cables, of iron or steel (excl. electrically insulated products and . . .", , , ,0, , , ,,"2,650",10,0,"1,337",Tons,"1,982",N/A,"20,719",7,0,"74,415",Tons,"1,494",43
731290,"Plaited bands, slings and the like, of iron or steel (excl. electrically insulated products)", , , ,0, , , ,,134,18,0,36,Tons,"3,722",N/A,"1,135",-14,0,"1,388",Tons,"4,017",22
731300,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely . . .", , , ,0, , , ,,"2,128",65,1,579, ,"3,675",N/A,307,10,0,"2,543", ,"3,877",25
731412,"Endless bands of stainless steel wire, for machinery", , , ,0, , , ,,15,-10,0,7, ,"2,143",N/A,6,27,0,0, , ,
731414,"Woven cloth, incl. endless bands, of stainless steel wire (excl. woven products of metal fibres . . .", , , ,0, , , ,,61,7,0,0, , ,N/A,285,-9,0,0, , ,1
731419,"Woven cloth, incl. endless bands, of iron or steel wire (excl. stainless and woven products . . .", , , ,0, , , ,,246,23,0,38, ,"6,474",N/A,291,0,0,497, ,"1,899",8
731420,"Grill, netting and fencing, welded at the intersection, having a mesh size of >= 100 cm², of . . .", , , ,0, , , ,,65,56,0,40, ,"1,625",N/A,"2,372",61,0,432, ,"4,720",8
731431,"Grill, netting and fencing, of iron or steel wire, welded at the intersection, plated or coated . . .", , , ,0, , , ,,867,22,0,166, ,"5,223",N/A,"2,567",36,0,"4,299", ,"3,685",21
731439,"Grill, netting and fencing, of iron or steel wire, welded at the intersection (excl. products . . .", , , ,0, , , ,,"1,160",9,0,156, ,"7,436",N/A,210,11,0,"1,576", ,"2,687",26
731441,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, plated or . . .", , , ,0, , , ,,"1,069",30,0,137, ,"7,803",N/A,"1,328",-1,0,"2,433", ,"2,636",21
731442,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection, coated with . . .", , , ,0, , , ,,772,57,0,173, ,"4,462",N/A,"1,408",56,0,"1,884", ,"3,225",-
731449,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection (excl. plated . . .", , , ,0, , , ,,309,16,0,159, ,"1,943",N/A,"1,777",-4,0,344, ,"6,515",25
731450,"Expanded metal, of iron or steel", , , ,0, , , ,,66,-13,0,24, ,"2,750",N/A,587,-14,0,"4,080", ,"2,371",14
731511,Roller chain of iron or steel, , , ,0, , , ,,640,18,0,105, ,"6,095",N/A,178,-17,0,"3,307", ,"4,600",-
731512,Articulated link chain of iron or steel (excl. roller chain), , , ,0, , , ,,202,-1,0,17, ,"11,882",N/A,454,6,0,704, ,"4,202",33
